,Treatment,true_ite,predicted_ite,diff_ite,yf_true,ycf_true,yf_hat,y_cf_hat,diff_yf
507,0,4.635409286,4.0,0.6354093551635742,1.6651998559999999,6.381912874,2.0,6.0,0.334800124168396
508,0,4.400716933999999,4.0,0.40071678161621094,0.677101301,7.061749961,2.0,6.0,1.3228986263275146
509,1,3.9013030779999993,3.0,0.9013030529022217,6.17816351,2.511191556,6.0,3.0,0.1781635284423828
510,0,0.9266589449999998,1.0,0.07334107160568237,6.875856156,7.856494564,5.0,6.0,1.8758559226989746
511,0,4.668718799,4.0,0.6687188148498535,1.200505221,4.124909934,2.0,6.0,0.799494743347168
512,0,2.2232897090000003,2.0,0.22328972816467285,4.988575376,7.1093290289999995,4.0,6.0,0.9885754585266113
513,0,4.547981626,4.0,0.5479817390441895,3.25830846,6.179533967999999,2.0,6.0,1.2583084106445312
514,0,3.8052758919999996,3.0,0.8052759170532227,2.184635919,8.161383288,3.0,6.0,0.8153641223907471
515,0,4.58550545,4.0,0.585505485534668,1.395116581,6.940897904,2.0,6.0,0.6048834323883057
516,1,4.565971088,4.0,0.5659708976745605,6.3073764820000005,0.8027139990000001,6.0,2.0,0.3073763847351074
517,0,4.525703708,4.0,0.5257039070129395,0.097361741,7.3455410070000005,2.0,6.0,1.9026381969451904
518,0,4.598245982000001,4.0,0.5982460975646973,2.315751947,4.777930204,2.0,6.0,0.3157520294189453
519,1,3.3499551720000005,3.0,0.34995508193969727,6.9865699160000005,4.451008262,6.0,3.0,0.986569881439209
520,0,4.58550545,4.0,0.585505485534668,0.8813471709999999,5.391094764,2.0,6.0,1.1186528205871582
521,0,4.509761449000001,4.0,0.5097613334655762,0.924095841,5.882521914,2.0,6.0,1.075904130935669
522,0,4.0382360639999995,3.0,1.038236141204834,2.026892905,7.020660038,3.0,6.0,0.973107099533081
523,0,4.373736232,4.0,0.3737363815307617,1.498773141,6.874098678999999,2.0,6.0,0.5012269020080566
524,0,4.176489471,3.0,1.1764893531799316,1.770974584,5.387644697000001,3.0,6.0,1.2290253639221191
525,0,2.756827595,2.0,0.7568275928497314,4.632189989,8.218505856,4.0,6.0,0.6321897506713867
526,0,3.3424747770000005,3.0,0.34247469902038574,5.276305152,4.293836265,3.0,6.0,2.2763051986694336
527,1,3.8592673150000003,3.0,0.8592672348022461,7.391953525,2.279540431,6.0,3.0,1.391953468322754
528,0,3.5145721669999994,3.0,0.5145721435546875,3.443494318,6.999281888,3.0,6.0,0.4434943199157715
529,0,4.137341027,4.0,0.13734102249145508,2.8557475830000003,7.467617392,2.0,6.0,0.8557476997375488
530,0,3.927806231,3.0,0.9278061389923096,4.01208879,6.4531784000000005,3.0,6.0,1.0120887756347656
531,0,3.255677504,2.0,1.2556774616241455,3.869412335,6.912750481000001,4.0,6.0,0.13058757781982422
532,1,4.014387807,3.0,1.014387607574463,6.20564096,3.145292175,6.0,3.0,0.2056407928466797
533,0,3.4286043539999995,3.0,0.4286043643951416,2.956272863,5.783769679,3.0,6.0,0.04372715950012207
534,1,4.6701246439999995,4.0,0.6701245307922363,4.944219691,0.362493454,6.0,2.0,1.0557804107666016
535,0,4.434350329,4.0,0.43435049057006836,1.517858745,6.925120096000001,2.0,6.0,0.48214125633239746
536,0,4.657719204,4.0,0.6577191352844238,0.8798963009999999,5.6222273970000005,2.0,6.0,1.1201037168502808
537,0,4.611431452,4.0,0.6114315986633301,1.307349395,6.5258839879999995,2.0,6.0,0.692650556564331
538,0,4.644077544,4.0,0.6440777778625488,1.767565235,6.019811207999999,2.0,6.0,0.23243474960327148
539,0,4.5829504619999994,4.0,0.5829505920410156,2.467868158,6.115569975,2.0,6.0,0.4678680896759033
540,0,3.5205418890000004,3.0,0.5205419063568115,1.725491392,6.292692176,3.0,6.0,1.2745085954666138
541,1,4.219022771000001,4.0,0.2190227508544922,5.855671364,1.8568003690000001,6.0,2.0,0.14432859420776367
542,0,3.73275516,3.0,0.732755184173584,2.425313942,6.005350752999999,3.0,6.0,0.5746860504150391
543,1,4.429727893,4.0,0.42972803115844727,5.467703534,1.9469242130000002,6.0,2.0,0.5322966575622559
544,1,4.123763358000001,3.0,1.1237635612487793,5.926609217,1.528262157,6.0,3.0,0.07339096069335938
545,0,4.395707822,4.0,0.3957076072692871,3.099736505,5.7030203120000005,2.0,6.0,1.0997364521026611
546,0,4.633840461999999,4.0,0.6338405609130859,1.797997184,5.957573887000001,2.0,6.0,0.20200276374816895
547,1,4.635409286,4.0,0.6354093551635742,4.474726947,2.651103417,6.0,2.0,1.5252728462219238
548,0,3.927806231,3.0,0.9278061389923096,3.860673597,8.240475567999999,3.0,6.0,0.8606736660003662
549,0,3.9834325490000007,3.0,0.9834325313568115,2.506373627,7.54952939,3.0,6.0,0.49362635612487793
550,1,3.255677504,3.0,0.2556774616241455,7.543128717999999,2.8022302389999996,6.0,3.0,1.543128490447998
551,0,4.428638845999999,4.0,0.42863893508911133,1.750591466,6.654876855,2.0,6.0,0.24940848350524902
552,1,4.6134770309999995,4.0,0.6134772300720215,6.762640143,1.448663185,6.0,2.0,0.7626399993896484
553,0,4.304433498,4.0,0.30443334579467773,3.036808435,5.098941527,2.0,6.0,1.0368084907531738
554,0,3.0625993240000002,3.0,0.06259942054748535,2.920976487,6.4270646629999995,3.0,6.0,0.07902359962463379
555,0,-1.8669886039999994,0.0,1.8669886589050293,11.26822777,9.805163556,6.0,6.0,5.268227577209473
556,1,4.600537199,4.0,0.6005373001098633,7.278093566,2.444864759,6.0,2.0,1.2780933380126953
557,0,4.169193506999999,4.0,0.16919374465942383,2.486413534,6.306209947,2.0,6.0,0.48641347885131836
558,1,4.0382360639999995,3.0,1.038236141204834,7.484103522000001,3.4529618089999996,6.0,3.0,1.4841036796569824
559,1,3.071168234,3.0,0.07116818428039551,5.418291377,4.082719458,6.0,3.0,0.5817084312438965
560,0,4.644077544,4.0,0.6440777778625488,1.049558533,6.379314738,2.0,6.0,0.9504414796829224
561,0,4.260668116,3.0,1.2606682777404785,2.4408176630000002,6.4698842789999995,3.0,6.0,0.5591824054718018
562,0,4.3684279010000004,4.0,0.36842775344848633,0.880649612,6.094435462000001,2.0,6.0,1.1193504333496094
563,0,4.212132449,4.0,0.21213245391845703,1.944536944,6.185290845,2.0,6.0,0.05546307563781738
564,0,4.486832726,4.0,0.4868326187133789,3.773292662,8.017438632000001,2.0,6.0,1.7732927799224854
565,0,3.325016028,2.0,1.3250160217285156,5.209861828999999,6.001715577000001,4.0,6.0,1.2098617553710938
566,0,4.657719204,4.0,0.6577191352844238,1.65282508,4.220798809,2.0,6.0,0.34717488288879395
567,0,3.9182960209999997,3.0,0.9182960987091064,1.174244978,6.515582009,3.0,6.0,1.825755000114441
568,0,4.399550265,4.0,0.3995504379272461,4.454480031,6.902812697999999,2.0,6.0,2.4544801712036133
569,0,4.625381649,4.0,0.6253814697265625,1.882450559,5.324613068000001,2.0,6.0,0.11754941940307617
570,0,4.450078967,4.0,0.45007896423339844,0.66897721,5.611951232999999,2.0,6.0,1.3310227394104004
571,0,3.9674253620000006,3.0,0.9674253463745117,2.257818103,4.368622963,3.0,6.0,0.7421817779541016
572,0,4.082008257,3.0,1.0820083618164062,3.1973124760000005,5.144569927,3.0,6.0,0.197312593460083
573,0,3.580468052,3.0,0.580467939376831,2.821132285,5.4385486929999995,3.0,6.0,0.17886781692504883
574,0,4.225847042,4.0,0.2258472442626953,1.49566124,6.219146227,2.0,6.0,0.5043387413024902
575,0,4.50608059,4.0,0.5060806274414062,2.284806069,6.1832928979999995,2.0,6.0,0.2848060131072998
576,1,4.531704663999999,4.0,0.5317044258117676,6.681948737999999,2.7685454989999996,6.0,2.0,0.6819486618041992
577,1,4.600537199,4.0,0.6005373001098633,3.9392009519999998,3.016320659,6.0,2.0,2.0607991218566895
578,0,4.137341027,3.0,1.137341022491455,1.9260754219999998,7.483696665,3.0,6.0,1.0739245414733887
579,0,4.265591187,4.0,0.2655911445617676,2.847536332,7.4499320120000005,2.0,6.0,0.8475363254547119
580,0,4.395707822,4.0,0.3957076072692871,1.580873142,6.371904961,2.0,6.0,0.41912686824798584
581,0,4.293722399,4.0,0.29372262954711914,0.7550569079999999,6.409461685,2.0,6.0,1.2449431419372559
582,0,4.254185455,4.0,0.25418567657470703,4.520766758,5.286992218,2.0,6.0,2.5207667350769043
583,0,4.598245982000001,4.0,0.5982460975646973,4.592250396,7.264607402999999,2.0,6.0,2.592250347137451
584,1,4.137341027,3.0,1.137341022491455,7.063007545,3.451472709,6.0,3.0,1.0630073547363281
585,0,2.955363364,3.0,0.04463672637939453,3.185634705,7.561120159,3.0,6.0,0.18563461303710938
586,1,4.304433498,4.0,0.30443334579467773,7.747586396,2.856067559,6.0,2.0,1.7475862503051758
587,0,4.6235829299999995,4.0,0.6235828399658203,0.287976045,6.029107108,2.0,6.0,1.7120239734649658
588,0,4.260668116,3.0,1.2606682777404785,2.95051554,8.353507404,3.0,6.0,0.0494844913482666
589,0,4.3352045839999995,3.0,1.3352046012878418,1.2055009490000002,7.42454888,3.0,6.0,1.7944990396499634
590,0,4.600004967,4.0,0.6000051498413086,2.730490645,6.811552419,2.0,6.0,0.7304906845092773
591,0,4.225847042,4.0,0.2258472442626953,1.893695214,6.8120015789999995,2.0,6.0,0.10630476474761963
592,1,4.304433498,4.0,0.30443334579467773,6.071617487999999,4.212264337,6.0,2.0,0.07161760330200195
593,0,4.225847042,3.0,1.2258472442626953,3.793115732,5.483278597999999,3.0,6.0,0.7931156158447266
594,0,4.6235829299999995,4.0,0.6235828399658203,1.390367428,4.421211523999999,2.0,6.0,0.6096326112747192
595,0,2.7144347170000005,2.0,0.7144346237182617,2.945358037,7.30747543,4.0,6.0,1.0546419620513916
596,0,4.666354814000001,4.0,0.6663546562194824,1.4407695880000002,7.528073752,2.0,6.0,0.5592304468154907
